province_id,province_vi,region,region_id,year,D1,D2,D3,D4,D5,D6,D7,D8,total_papi,total_papi_6dim,total_official,n_dims,rank_year,tier
37,Khánh Hòa,Bắc Trung Bộ và Duyên hải miền Trung,3,2018,4.40926,4.5930595,4.7045617,6.486958,7.287897,7.4839497,4.4291015,2.7763786,42.171165,34.965683,,8,56,Thấp nhất
38,Ninh Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2018,5.3887167,5.3623505,5.01648,6.9124947,7.526826,7.6751633,4.8714085,2.6684034,45.421844,37.88203,,8,13,Cao nhất
39,Bình Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2018,5.0531187,4.6362033,4.4818635,6.489845,7.3736024,6.8718596,4.0719886,2.6260457,41.604527,34.90649,,8,59,Thấp nhất
40,Kon Tum,Tây Nguyên,4,2018,5.9416466,5.257798,4.9549127,6.0331044,7.2527494,6.7416797,3.9787755,3.0614696,43.222137,36.181892,,8,42,TB thấp
41,Gia Lai,Tây Nguyên,4,2018,5.135182,5.1950984,4.914514,6.3529105,7.1391964,6.721133,4.196465,3.292768,42.94727,35.458035,,8,47,Thấp nhất
42,Đắk Lắk,Tây Nguyên,4,2018,4.983944,5.104677,4.9816875,5.812615,7.343358,6.975039,4.0568767,3.068577,42.326775,35.20132,,8,53,Thấp nhất
43,Đắk Nông,Tây Nguyên,4,2018,5.540057,5.528627,5.326787,6.6836963,7.391334,6.5805817,4.3573375,3.1791885,44.58761,37.051083,,8,23,TB cao
44,Lâm Đồng,Tây Nguyên,4,2018,5.8363023,5.036633,5.1400194,6.2475705,6.9133224,6.8270345,3.8476717,3.0296078,42.87816,36.00088,,8,48,Thấp nhất
45,Bình Phước,Đông Nam Bộ,5,2018,5.8579693,5.3775945,5.220641,6.2988358,7.419936,6.716058,4.0329304,3.4803953,44.404358,36.891033,,8,27,TB cao
46,Tây Ninh,Đông Nam Bộ,5,2018,4.8815446,4.790761,4.7561316,7.244371,7.5103374,7.012757,4.937291,2.4504466,43.58364,36.195904,,8,36,TB thấp
47,Bình Dương,Đông Nam Bộ,5,2018,5.2771907,5.2321506,4.86449,6.816759,7.43725,6.576927,4.215905,3.0768712,43.497543,36.204765,,8,39,TB thấp
48,Đồng Nai,Đông Nam Bộ,5,2018,5.3148894,4.875576,4.9839873,6.2827144,7.373606,6.806549,4.2611995,3.189402,43.087925,35.63732,,8,45,TB thấp
49,Bà Rịa - Vũng Tàu,Đông Nam Bộ,5,2018,5.150294,5.6262784,5.2029724,6.2511163,7.361154,7.290636,4.217911,3.19465,44.29501,36.882454,,8,30,TB cao
50,Hồ Chí Minh,Đông Nam Bộ,5,2018,4.8357644,5.2285542,4.6568923,5.94626,7.1433673,6.9310093,3.672358,3.9867954,42.401,34.741848,,8,52,Thấp nhất
51,Long An,Đồng bằng sông Cửu Long,6,2018,5.1803474,5.1101003,4.7119064,6.9047866,7.137914,7.12453,4.628319,2.793777,43.591682,36.169586,,8,35,TB thấp
52,Tiền Giang,Đồng bằng sông Cửu Long,6,2018,4.9555583,4.80324,4.314774,7.0905843,7.2107058,6.822501,4.8032503,2.1006835,42.1013,35.197365,,8,57,Thấp nhất
53,Bến Tre,Đồng bằng sông Cửu Long,6,2018,5.210022,5.4954123,5.195479,7.60922,7.7422132,7.3094583,5.4090257,3.0793319,47.050163,38.561806,,8,2,Cao nhất
54,Trà Vinh,Đồng bằng sông Cửu Long,6,2018,4.4739203,4.6518965,4.748123,6.8383055,7.7723317,7.061988,4.8293247,2.6829042,43.058796,35.546566,,8,46,Thấp nhất
55,Vĩnh Long,Đồng bằng sông Cửu Long,6,2018,4.453776,5.0172243,4.69817,7.0104523,7.480531,7.323572,5.7500916,2.9164426,44.65026,35.983727,,8,21,TB cao
56,Đồng Tháp,Đồng bằng sông Cửu Long,6,2018,5.428639,,4.988615,,7.5534015,7.358961,6.7407575,2.7931514,,,,6,,
57,An Giang,Đồng bằng sông Cửu Long,6,2018,4.5598207,5.147236,4.720243,6.932882,7.3311796,7.492236,5.6691055,2.5775774,44.43028,36.183598,,8,25,TB cao
58,Kiên Giang,Đồng bằng sông Cửu Long,6,2018,4.6669364,4.8661394,4.6530433,6.3463616,7.597168,6.881971,4.990159,2.7697268,42.771507,35.01162,,8,50,Thấp nhất
59,Cần Thơ,Đồng bằng sông Cửu Long,6,2018,5.034967,5.5293303,4.811058,6.9845185,7.558934,7.4040966,5.8299284,2.9079435,46.060776,37.322906,,8,8,Cao nhất
60,Hậu Giang,Đồng bằng sông Cửu Long,6,2018,4.519514,4.548412,4.8366737,6.2124853,7.2819915,6.951975,5.6366854,2.0677454,42.05548,34.35105,,8,58,Thấp nhất
61,Sóc Trăng,Đồng bằng sông Cửu Long,6,2018,4.899234,5.022701,4.832991,6.7953577,7.4415507,7.0330615,5.0155597,2.3332195,43.373672,36.024895,,8,41,TB thấp
62,Bạc Liêu,Đồng bằng sông Cửu Long,6,2018,4.799016,4.659213,4.8402057,6.298947,7.39956,7.2724876,4.5778346,2.3989158,42.246178,35.26943,,8,55,Thấp nhất
63,Cà Mau,Đồng bằng sông Cửu Long,6,2018,5.402183,5.0682898,5.1297274,6.7256694,7.5235863,6.7909656,5.094355,3.0740888,44.808865,36.64042,,8,18,TB cao
1,Hà Giang,Trung du và miền núi phía Bắc,1,2019,5.231886,5.4201975,4.7369413,6.050859,7.4015427,7.1155553,3.7877553,2.6738229,42.41856,35.95698,42.41856002807617,8,46,TB thấp
2,Cao Bằng,Trung du và miền núi phía Bắc,1,2019,4.78691,5.6003575,5.1605163,6.5753403,7.240128,6.87104,4.5624933,4.0155606,44.812347,36.23429,44.81234359741211,8,15,Cao nhất
3,Bắc Kạn,Trung du và miền núi phía Bắc,1,2019,5.2390914,5.6339645,4.911627,6.8000374,7.33935,7.338395,3.824947,3.2234232,44.310837,37.262466,44.31083679199219,8,23,TB cao
4,Tuyên Quang,Trung du và miền núi phía Bắc,1,2019,5.2385097,5.5683537,5.0364976,6.418681,7.3736925,7.2572265,3.2028627,2.8747194,42.970543,36.89296,42.970542907714844,8,42,TB thấp
5,Lào Cai,Trung du và miền núi phía Bắc,1,2019,5.3115325,5.459482,4.9799924,6.7648187,7.4607663,7.2844825,3.5739498,4.220036,45.05506,37.261074,45.05506134033203,8,13,Cao nhất
6,Yên Bái,Trung du và miền núi phía Bắc,1,2019,4.7070994,5.4248514,4.8889036,6.0435457,7.4984326,7.553796,3.3489547,2.955501,42.421085,36.116627,42.421085357666016,8,45,TB thấp
7,Thái Nguyên,Trung du và miền núi phía Bắc,1,2019,5.077579,5.6733513,5.0305815,6.3634105,7.28804,6.929737,2.7062154,4.127689,43.1966,36.3627,43.19660568237305,8,39,TB thấp
8,Lạng Sơn,Trung du và miền núi phía Bắc,1,2019,5.0359898,5.481742,4.5728674,6.970947,7.4816217,6.804335,3.5833576,4.1427584,44.07362,36.347504,44.0736198425293,8,24,TB cao
9,Bắc Giang,Trung du và miền núi phía Bắc,1,2019,5.5807457,5.640951,4.981598,7.014714,7.5341363,7.536885,3.8660698,3.8876789,46.042778,38.28903,46.04277801513672,8,4,Cao nhất
10,Phú Thọ,Trung du và miền núi phía Bắc,1,2019,4.9695134,5.480067,5.154221,6.80475,7.630938,7.073691,3.2183542,2.5517023,42.883236,37.113182,42.883235931396484,8,43,TB thấp
11,Điện Biên,Trung du và miền núi phía Bắc,1,2019,4.9902225,5.513007,4.8478384,6.590418,7.020843,7.074982,4.18967,3.501765,43.728745,36.03731,43.72874450683594,8,32,TB thấp
12,Lai Châu,Trung du và miền núi phía Bắc,1,2019,4.739799,5.035653,4.4967847,6.175562,7.5113854,6.942308,3.7382488,3.3301923,41.969933,34.90149,41.969932556152344,8,51,Thấp nhất
13,Sơn La,Trung du và miền núi phía Bắc,1,2019,5.2272964,5.634864,5.3129673,6.882537,7.3421497,7.0749454,3.7292697,3.9040506,45.108078,37.47476,45.10807800292969,8,11,Cao nhất
14,Hòa Bình,Trung du và miền núi phía Bắc,1,2019,5.655644,5.6142187,5.4251204,6.3308797,7.285862,7.1863785,3.0018299,4.5666914,45.066628,37.498104,45.06662368774414,8,12,Cao nhất
15,Hà Nội,Đồng bằng sông Hồng,2,2019,5.0387363,4.986722,4.574366,6.1266904,7.131686,7.0985913,2.717902,3.858327,41.53302,34.95679,41.53302001953125,8,59,Thấp nhất
16,Vĩnh Phúc,Đồng bằng sông Hồng,2,2019,5.4671226,5.23838,4.904878,6.9089155,7.413804,7.0637608,3.2627363,4.261279,44.520874,36.996857,44.5208740234375,8,18,TB cao
17,Bắc Ninh,Đồng bằng sông Hồng,2,2019,5.192006,5.4326787,5.010797,6.06962,7.1949763,7.3817544,3.0088763,2.7893066,42.080017,36.281834,42.08001708984375,8,50,Thấp nhất
18,Quảng Ninh,Đồng bằng sông Hồng,2,2019,5.5327554,6.287517,4.891997,7.638119,7.304557,7.65457,4.7476344,2.6056414,46.66279,39.309517,46.66279220581055,8,3,Cao nhất
19,Hải Dương,Đồng bằng sông Hồng,2,2019,5.5532093,5.8556004,4.9841504,6.8777223,7.3725553,7.393448,3.6322584,4.0742526,45.743195,38.036682,45.743194580078125,8,7,Cao nhất
20,Hải Phòng,Đồng bằng sông Hồng,2,2019,4.8020773,5.01747,4.4208913,5.5390353,7.134956,7.240192,2.9036822,4.477977,41.53628,34.15462,41.53628158569336,8,58,Thấp nhất
21,Hưng Yên,Đồng bằng sông Hồng,2,2019,5.0683413,4.879177,4.521063,6.635493,7.244176,7.351893,2.77252,2.7748747,41.247536,35.700146,41.24753952026367,8,60,Thấp nhất
22,Thái Bình,Đồng bằng sông Hồng,2,2019,5.353066,5.6099186,5.1003003,6.5113378,7.073688,7.3397613,3.277834,3.4347298,43.700638,36.98807,43.70063400268555,8,33,TB thấp
23,Hà Nam,Đồng bằng sông Hồng,2,2019,5.536986,5.8352613,4.897194,7.146556,7.637583,7.4467797,2.7967792,4.158832,45.45597,38.50036,45.455970764160156,8,9,Cao nhất
24,Nam Định,Đồng bằng sông Hồng,2,2019,4.994767,5.7343283,5.0805907,6.8330564,7.3772154,7.343607,3.3311803,3.726864,44.421608,37.363564,44.421607971191406,8,20,TB cao
25,Ninh Bình,Đồng bằng sông Hồng,2,2019,5.2047935,5.334788,5.173438,6.913178,7.2733226,7.364589,3.5850155,3.0676847,43.91681,37.26411,43.91680908203125,8,27,TB cao
26,Thanh Hóa,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,4.91354,5.675524,5.0031366,6.8895164,7.3885646,7.307363,3.7681334,2.9447052,43.89048,37.177643,43.89048385620117,8,28,TB cao
27,Nghệ An,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,5.4305882,5.5361614,5.259203,6.6414485,7.3939753,7.1172233,3.4856684,3.8511438,44.715412,37.378597,44.71541213989258,8,17,TB cao
28,Hà Tĩnh,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,5.806632,5.5856466,5.22389,7.2905235,7.6493115,7.1227,3.6460717,2.4731548,44.79793,38.678703,44.79793167114258,8,16,Cao nhất
29,Quảng Bình,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,5.4005632,5.54742,5.387151,6.9971128,7.312862,7.3675475,3.7388332,4.0898314,45.841324,38.012653,45.8413200378418,8,6,Cao nhất
30,Quảng Trị,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,5.0869465,5.4809804,5.277467,7.0458746,7.310514,7.196302,3.6063464,2.6471672,43.651596,37.398083,43.65159606933594,8,34,TB thấp
31,Thừa Thiên Huế,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,5.243129,5.2947373,5.4627113,6.715848,7.197578,7.522093,4.112331,4.3105273,45.858955,37.436096,45.85895538330078,8,5,Cao nhất
32,Đà Nẵng,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,4.7711077,5.483238,4.777306,6.616257,7.503941,7.8812647,2.9497056,5.002467,44.98529,37.033115,44.985286712646484,8,14,Cao nhất
33,Quảng Nam,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,4.877145,5.477459,5.07477,7.495869,7.1612234,7.428838,3.8691463,2.9473739,44.331825,37.515305,44.331825256347656,8,22,TB cao
34,Quảng Ngãi,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,4.587241,5.0625215,5.594426,6.7214017,6.9715586,6.88206,3.3092084,2.0548673,41.183285,35.81921,41.183284759521484,8,61,Thấp nhất
35,Bình Định,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,4.409139,4.883474,4.962503,6.82863,7.080042,7.134771,3.3807456,2.1571684,40.83647,35.298557,40.83647155761719,8,63,Thấp nhất
36,Phú Yên,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,4.1147523,5.0902085,4.6784387,6.4636836,7.112212,6.909758,3.6332276,3.5792549,41.581535,34.369057,41.58153533935547,8,56,Thấp nhất
37,Khánh Hòa,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,4.541175,4.7515955,4.7933726,6.5083165,6.8429646,7.207334,3.6661549,3.8533113,42.164223,34.644756,42.164222717285156,8,49,Thấp nhất
38,Ninh Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,5.3127136,5.3011703,4.4862475,7.179521,7.3021307,7.66401,3.7971544,2.2162423,43.25919,37.245792,43.25918960571289,8,37,TB thấp
39,Bình Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2019,4.331296,4.7668123,4.619242,6.524255,7.078121,7.0044394,3.4484892,3.8570483,41.629704,34.324165,41.629703521728516,8,55,Thấp nhất
40,Kon Tum,Tây Nguyên,4,2019,4.7366223,4.757194,5.06459,6.0295053,7.1325836,6.9951143,3.2273624,3.9127018,41.855675,34.71561,41.855674743652344,8,53,Thấp nhất
41,Gia Lai,Tây Nguyên,4,2019,5.1060095,5.2909117,4.868423,6.455176,7.127556,6.900671,3.3134336,2.4864223,41.548603,35.74875,41.54860305786133,8,57,Thấp nhất
42,Đắk Lắk,Tây Nguyên,4,2019,4.930151,5.0026097,4.912499,6.169055,7.1061206,7.43981,3.3100493,2.2022848,41.07258,35.56024,41.07257843017578,8,62,Thấp nhất
43,Đắk Nông,Tây Nguyên,4,2019,5.292035,5.2362776,5.1850386,6.341341,7.3242416,6.830148,3.2658157,4.3659997,43.840897,36.20908,43.84089660644531,8,29,TB cao
44,Lâm Đồng,Tây Nguyên,4,2019,4.9944468,5.1025343,4.915015,6.016555,7.0765133,7.303194,3.201312,3.3590176,41.96859,35.408257,41.968589782714844,8,52,Thấp nhất
45,Bình Phước,Đông Nam Bộ,5,2019,4.965172,5.618988,5.0370865,6.284282,7.6373754,6.925518,2.9529972,4.400586,43.822006,36.468422,43.82200622558594,8,30,TB cao
46,Tây Ninh,Đông Nam Bộ,5,2019,4.382629,5.1617413,4.6520596,6.876018,7.3592772,7.310009,3.3376448,3.3035576,42.38294,35.741737,42.3829345703125,8,47,TB thấp
47,Bình Dương,Đông Nam Bộ,5,2019,4.798696,5.6525335,4.5849442,6.8950086,7.257533,7.1917224,3.2774708,4.312928,43.970837,36.380436,43.9708366394043,8,25,TB cao
48,Đồng Nai,Đông Nam Bộ,5,2019,4.8366756,5.3064895,5.144358,7.0796947,7.4383845,7.396944,3.5887887,3.1454012,43.936737,37.202545,43.936737060546875,8,26,TB cao
49,Bà Rịa - Vũng Tàu,Đông Nam Bộ,5,2019,5.3225303,5.780447,5.0502067,6.885181,7.366226,7.726694,3.273459,3.842462,45.247208,38.131287,45.24720764160156,8,10,Cao nhất
50,Hồ Chí Minh,Đông Nam Bộ,5,2019,4.8600597,5.493697,5.0411763,6.3733597,7.391233,7.470026,2.8293378,4.326257,43.785145,36.629555,43.78514862060547,8,31,TB cao
51,Long An,Đồng bằng sông Cửu Long,6,2019,4.481963,5.080887,4.407692,7.096277,7.456077,7.020266,3.4116848,2.746915,41.70176,35.543163,41.70176315307617,8,54,Thấp nhất
52,Tiền Giang,Đồng bằng sông Cửu Long,6,2019,4.6025724,5.0842586,4.5226145,7.0705986,7.6192684,6.8755326,3.60994,3.8267522,43.211536,35.774845,43.2115364074707,8,38,TB thấp
53,Bến Tre,Đồng bằng sông Cửu Long,6,2019,5.576418,5.973018,5.1414704,8.19024,7.6214857,7.4281726,4.3385515,2.4734118,46.742767,39.930805,46.742767333984375,8,1,Cao nhất
54,Trà Vinh,Đồng bằng sông Cửu Long,6,2019,4.2625513,4.922199,4.7069283,7.0627294,7.6668186,7.7847,3.6273327,3.4680994,43.501358,36.405926,43.50135803222656,8,36,TB thấp
55,Vĩnh Long,Đồng bằng sông Cửu Long,6,2019,4.172934,4.787319,4.301317,7.39653,7.585644,7.299444,4.5450907,2.1367254,42.225006,35.54319,42.225006103515625,8,48,Thấp nhất
56,Đồng Tháp,Đồng bằng sông Cửu Long,6,2019,5.2962704,5.785392,4.746342,7.7126904,7.3519216,7.292577,4.9397645,3.5942185,46.719177,38.185192,46.71917724609375,8,2,Cao nhất
57,An Giang,Đồng bằng sông Cửu Long,6,2019,4.22058,5.063473,4.633823,6.786074,7.5842643,7.8017087,4.602064,3.6828005,44.374786,36.089924,44.374786376953125,8,21,TB cao
58,Kiên Giang,Đồng bằng sông Cửu Long,6,2019,4.3547597,4.998237,4.615058,7.238383,7.4293027,7.059217,3.7991378,2.9929142,42.487007,35.694958,42.48701095581055,8,44,TB thấp
59,Cần Thơ,Đồng bằng sông Cửu Long,6,2019,5.1248527,5.7189436,5.022818,7.5405335,7.5868516,7.459598,4.3691363,2.8897567,45.71249,38.453594,45.71249008178711,8,8,Cao nhất
60,Hậu Giang,Đồng bằng sông Cửu Long,6,2019,4.4631,5.0542164,5.1026325,7.1464324,7.405741,6.8474045,4.6850605,3.781651,44.486237,36.019527,44.48624038696289,8,19,TB cao
61,Sóc Trăng,Đồng bằng sông Cửu Long,6,2019,4.3064456,4.9933076,4.8541145,7.1949754,7.404966,6.996302,3.718314,3.5058732,42.974297,35.75011,42.97429656982422,8,41,TB thấp
62,Bạc Liêu,Đồng bằng sông Cửu Long,6,2019,4.4747405,4.7732973,4.8271832,7.1711297,7.076667,7.3927174,4.0325065,3.808698,43.55694,35.715736,43.55693817138672,8,35,TB thấp
63,Cà Mau,Đồng bằng sông Cửu Long,6,2019,4.408034,5.246306,5.2607055,7.423559,7.580477,7.0704226,4.014521,2.0915437,43.09557,36.989502,43.0955696105957,8,40,TB thấp
1,Hà Giang,Trung du và miền núi phía Bắc,1,2020,4.9710565,5.4360085,5.051104,6.4134583,7.610737,6.622369,3.7300086,2.8410738,42.675816,36.104733,42.67581558227539,8,33,TB thấp
2,Cao Bằng,Trung du và miền núi phía Bắc,1,2020,4.891694,5.4994693,5.2553,7.001097,7.420915,6.5185556,4.2242856,2.563226,43.374542,36.587032,43.374542236328125,8,19,TB cao
3,Bắc Kạn,Trung du và miền núi phía Bắc,1,2020,5.2224607,5.591954,4.881578,6.461361,7.2673025,7.008757,3.6760738,2.6134062,42.722893,36.433414,42.72289276123047,8,32,TB thấp
4,Tuyên Quang,Trung du và miền núi phía Bắc,1,2020,5.3114305,5.8487086,4.9191055,7.3405375,7.6375914,7.0515924,3.2917228,2.995355,44.39604,38.108967,44.39604187011719,8,12,Cao nhất
5,Lào Cai,Trung du và miền núi phía Bắc,1,2020,5.149389,5.609092,4.9793715,6.7152677,7.565294,6.741282,3.3571286,2.8337796,42.950607,36.759697,42.95060348510742,8,28,TB cao
6,Yên Bái,Trung du và miền núi phía Bắc,1,2020,4.865743,5.719265,4.8289104,7.032832,7.5987997,6.9220767,3.3197746,2.8258932,43.113297,36.96763,43.11329650878906,8,25,TB cao
7,Thái Nguyên,Trung du và miền núi phía Bắc,1,2020,6.2160964,6.3215227,5.3352556,7.278057,7.656164,7.0304213,3.1708274,3.4628463,46.47119,39.83752,46.47119140625,8,3,Cao nhất
8,Lạng Sơn,Trung du và miền núi phía Bắc,1,2020,4.9207087,5.282996,4.6326284,6.488565,7.4285965,6.9880557,3.6849525,2.9465952,42.3731,35.74155,42.37309646606445,8,37,TB thấp
9,Bắc Giang,Trung du và miền núi phía Bắc,1,2020,5.4794717,5.5091743,5.152683,6.9798326,7.607068,7.131053,3.2698808,3.188019,44.317184,37.859283,44.31718063354492,8,13,Cao nhất
10,Phú Thọ,Trung du và miền núi phía Bắc,1,2020,5.33798,5.3517714,4.6699286,6.9086847,7.482511,6.959284,2.9912245,2.6387,42.340084,36.71016,42.340084075927734,8,38,TB thấp
11,Điện Biên,Trung du và miền núi phía Bắc,1,2020,4.4220757,5.2464023,4.5818033,6.8193555,7.043305,6.7520103,3.9849296,2.2990477,41.14893,34.864952,41.148929595947266,8,52,Thấp nhất
12,Lai Châu,Trung du và miền núi phía Bắc,1,2020,4.352507,5.028605,4.563761,6.3803897,7.262771,7.0640693,3.640889,2.5668218,40.859818,34.652103,40.85981369018555,8,55,Thấp nhất
13,Sơn La,Trung du và miền núi phía Bắc,1,2020,4.8951697,5.351215,4.998858,6.9188986,7.358459,6.538982,3.7482219,2.3442953,42.1541,36.061584,42.15409851074219,8,45,TB thấp
14,Hòa Bình,Trung du và miền núi phía Bắc,1,2020,5.744338,5.8985367,5.1648555,6.788329,7.3323684,7.106466,3.3206668,3.2481432,44.603703,38.034893,44.60370635986328,8,9,Cao nhất
15,Hà Nội,Đồng bằng sông Hồng,2,2020,5.058956,5.2440968,4.811744,6.5982323,7.1692777,6.869726,2.9588141,2.917753,41.6286,35.752033,41.62860107421875,8,48,Thấp nhất
16,Vĩnh Phúc,Đồng bằng sông Hồng,2,2020,5.4980106,5.3912473,4.877308,7.3245225,7.7657943,6.908084,3.209278,2.7916586,43.7659,37.764965,43.76590347290039,8,17,TB cao
17,Bắc Ninh,Đồng bằng sông Hồng,2,2020,5.4233985,5.896754,5.26833,7.1769276,7.643967,7.2789474,3.168129,3.4549477,45.3114,38.688324,45.3114013671875,8,4,Cao nhất
18,Quảng Ninh,Đồng bằng sông Hồng,2,2020,5.8052964,6.4987683,4.79292,8.2857485,7.611497,7.7129946,4.9641237,3.1400342,48.811382,40.707222,48.81138229370117,8,1,Cao nhất
19,Hải Dương,Đồng bằng sông Hồng,2,2020,5.1564364,5.430928,4.855295,7.0677867,7.168906,6.9411654,3.6869733,2.4918914,42.799385,36.620518,42.799381256103516,8,30,TB cao
20,Hải Phòng,Đồng bằng sông Hồng,2,2020,5.2730494,5.460282,4.5746975,6.2621107,7.3221197,7.0094113,3.0956883,3.2957575,42.293118,35.901672,42.29311752319336,8,40,TB thấp
21,Hưng Yên,Đồng bằng sông Hồng,2,2020,5.310807,5.19108,4.721778,6.822654,7.4331636,7.0491858,2.7243633,2.9167843,42.169815,36.528667,42.16981506347656,8,44,TB thấp
22,Thái Bình,Đồng bằng sông Hồng,2,2020,5.2586017,5.508646,5.262738,6.817937,7.321022,6.966863,3.3015625,2.9332848,43.370655,37.135807,43.37065505981445,8,20,TB cao
23,Hà Nam,Đồng bằng sông Hồng,2,2020,5.3656783,5.4541793,5.0220256,6.8761253,7.5158815,7.386456,3.0864546,2.7907546,43.49756,37.620346,43.497554779052734,8,18,TB cao
24,Nam Định,Đồng bằng sông Hồng,2,2020,4.9002714,5.8641486,4.7912374,7.1280074,7.4683213,7.5582857,3.4187543,2.6493003,43.778328,37.71027,43.77832794189453,8,16,Cao nhất
25,Ninh Bình,Đồng bằng sông Hồng,2,2020,5.375581,5.5079207,4.80761,6.323402,7.484035,7.126383,3.358022,3.1036298,43.086586,36.62493,43.08658218383789,8,26,TB cao
26,Thanh Hóa,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,4.841861,5.436214,4.741923,7.1871305,7.36145,7.0172653,3.7901359,2.780492,43.15647,36.585842,43.156471252441406,8,24,TB cao
27,Nghệ An,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,5.0934057,5.5551643,5.368034,6.65402,7.317831,7.217408,3.498088,3.145296,43.849247,37.205864,43.849246978759766,8,15,Cao nhất
28,Hà Tĩnh,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,5.670758,5.7738385,5.414269,7.19535,7.5178046,6.838878,3.5388908,3.0554569,45.005245,38.4109,45.005245208740234,8,5,Cao nhất
29,Quảng Bình,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,5.482902,5.6654873,5.8188105,7.190755,7.262962,6.9291134,3.7645178,2.5940723,44.708622,38.35003,44.7086181640625,8,7,Cao nhất
30,Quảng Trị,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,5.4778795,5.4466734,5.644154,7.4314227,7.226028,7.0752344,3.5182626,2.9459796,44.765633,38.30139,44.76563262939453,8,6,Cao nhất
31,Thừa Thiên Huế,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,5.0397887,5.4676313,5.0312986,7.3227596,7.410264,7.3289857,3.9381175,2.9926183,44.531464,37.600727,44.531463623046875,8,10,Cao nhất
32,Đà Nẵng,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,4.504057,5.0354776,4.598479,6.6911144,7.337477,7.603412,3.1414049,3.6011147,42.512535,35.770016,42.51253890991211,8,35,TB thấp
33,Quảng Nam,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,5.006259,5.1356244,5.046762,7.5625725,7.2671256,7.1573215,3.686715,2.3999527,43.262333,37.175667,43.262332916259766,8,21,TB cao
34,Quảng Ngãi,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,4.301335,4.919604,4.7468343,6.523897,7.1077633,6.342147,3.7767694,2.3730347,40.091385,33.94158,40.09138488769531,8,60,Thấp nhất
35,Bình Định,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,4.696645,5.5209007,4.9327536,7.209213,7.3230023,7.586774,3.5655227,2.414552,43.249363,37.269287,43.24936294555664,8,22,TB cao
36,Phú Yên,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,4.1258054,5.040515,4.812482,6.652956,6.9498076,6.611606,3.6031315,2.3954225,40.191727,34.193172,40.19172668457031,8,59,Thấp nhất
37,Khánh Hòa,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,3.9952388,4.5377483,4.4037023,6.110034,6.848165,7.6574755,3.1883883,2.3998296,39.14058,33.552364,39.14058303833008,8,62,Thấp nhất
38,Ninh Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,4.8036914,5.138434,4.5949335,6.548174,6.994696,6.888403,3.4469416,2.3307548,40.746025,34.96833,40.746028900146484,8,58,Thấp nhất
39,Bình Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2020,4.339516,5.0686965,4.7416897,6.75607,7.4467506,6.8535094,3.2433834,2.528832,40.978447,35.20623,40.97844696044922,8,53,Thấp nhất
40,Kon Tum,Tây Nguyên,4,2020,4.9301786,5.1857786,4.707645,6.0601625,7.264537,7.3927197,3.162185,2.9237514,41.62696,35.541023,41.626956939697266,8,49,Thấp nhất
41,Gia Lai,Tây Nguyên,4,2020,4.850752,5.065265,4.9813933,6.458418,7.1256437,7.2577033,3.495713,2.9618394,42.196728,35.739174,42.19672775268555,8,43,TB thấp
42,Đắk Lắk,Tây Nguyên,4,2020,4.9595766,5.3445783,5.0263596,6.384822,6.998024,6.832202,3.2152264,2.7692215,41.53001,35.545563,41.53001022338867,8,50,Thấp nhất
43,Đắk Nông,Tây Nguyên,4,2020,4.9243245,4.9492226,4.9417863,6.4797063,7.4418,6.705063,3.3022032,2.8863614,41.630466,35.441902,41.63046646118164,8,47,TB thấp
44,Lâm Đồng,Tây Nguyên,4,2020,4.4323373,4.6874013,4.944704,5.7192025,6.7862315,6.768409,2.814338,2.4705632,38.623184,33.338287,38.62318801879883,8,63,Thấp nhất
45,Bình Phước,Đông Nam Bộ,5,2020,4.7534657,5.500287,5.069791,6.752769,7.4110556,6.7041793,3.036399,3.010045,42.23799,36.191547,42.23799133300781,8,42,TB thấp
