province_id,year,code,score
42,2016,D1,5.7898936
42,2016,D2,5.4898615
42,2016,D3,4.832871
42,2016,D4,5.5975885
42,2016,D5,7.1670613
42,2016,D6,6.775785
43,2016,D1,5.4293094
43,2016,D2,5.610696
43,2016,D3,5.2054043
43,2016,D4,5.935464
43,2016,D5,6.7764015
43,2016,D6,6.9283233
44,2016,D1,5.393431
44,2016,D2,5.32315
44,2016,D3,5.1655536
44,2016,D4,5.4956274
44,2016,D5,6.8010473
44,2016,D6,7.020598
45,2016,D1,5.340886
45,2016,D2,5.941072
45,2016,D3,4.8150973
45,2016,D4,5.4913855
45,2016,D5,7.045962
45,2016,D6,6.8955564
46,2016,D1,5.2463536
46,2016,D2,5.6106815
46,2016,D3,5.334735
46,2016,D4,6.5068007
46,2016,D5,7.00058
46,2016,D6,7.163253
47,2016,D1,4.4705215
47,2016,D2,5.278157
47,2016,D3,4.4470887
47,2016,D4,4.312315
47,2016,D5,6.953768
47,2016,D6,7.130433
48,2016,D1,5.0280128
48,2016,D2,5.6470523
48,2016,D3,4.24273
48,2016,D4,5.9102488
48,2016,D5,7.1839447
48,2016,D6,6.8499
49,2016,D1,4.8800635
49,2016,D2,5.505141
49,2016,D3,5.6531134
49,2016,D4,5.4672737
49,2016,D5,6.975508
49,2016,D6,7.816868
50,2016,D1,4.6999116
50,2016,D2,5.752261
50,2016,D3,4.9167833
50,2016,D4,5.0314865
50,2016,D5,6.9959
50,2016,D6,7.509968
51,2016,D1,5.58568
51,2016,D2,5.846706
51,2016,D3,4.530453
51,2016,D4,6.559136
51,2016,D5,7.233051
51,2016,D6,6.951138
52,2016,D1,5.0630918
52,2016,D2,5.8008833
52,2016,D3,4.9384
52,2016,D4,6.9926667
52,2016,D5,7.2512164
52,2016,D6,6.515361
53,2016,D1,5.1398025
53,2016,D2,5.77529
53,2016,D3,5.683494
53,2016,D4,6.977348
53,2016,D5,7.4566975
53,2016,D6,7.333324
54,2016,D1,4.429068
54,2016,D2,4.819333
54,2016,D3,4.413287
54,2016,D4,6.161191
54,2016,D5,6.959501
54,2016,D6,6.842146
55,2016,D1,5.124632
55,2016,D2,5.528664
55,2016,D3,4.520629
55,2016,D4,6.365924
55,2016,D5,7.4276443
55,2016,D6,7.1092863
56,2016,D1,5.2829986
56,2016,D2,5.6014543
56,2016,D3,5.4675093
56,2016,D4,6.7701883
56,2016,D5,7.663415
56,2016,D6,7.0905547
57,2016,D1,4.480678
57,2016,D2,5.6013722
57,2016,D3,5.039397
57,2016,D4,5.764218
57,2016,D5,7.207783
57,2016,D6,7.5404325
58,2016,D1,4.5740404
58,2016,D2,5.057424
58,2016,D3,4.133784
58,2016,D4,5.65599
58,2016,D5,6.7193136
58,2016,D6,7.056069
59,2016,D1,5.7932796
59,2016,D2,5.940704
59,2016,D3,5.6911807
59,2016,D4,7.1360626
59,2016,D5,7.4067135
59,2016,D6,7.6041856
60,2016,D1,5.184701
60,2016,D2,4.958838
60,2016,D3,4.5695434
60,2016,D4,6.3993983
60,2016,D5,6.9626136
60,2016,D6,6.555203
61,2016,D1,5.044725
61,2016,D2,4.8215947
61,2016,D3,5.213624
61,2016,D4,5.7544413
61,2016,D5,7.434506
61,2016,D6,7.210568
62,2016,D1,4.804978
62,2016,D2,4.8113475
62,2016,D3,4.564179
62,2016,D4,5.383426
62,2016,D5,6.815893
62,2016,D6,6.959182
63,2016,D1,4.6055174
63,2016,D2,4.812244
63,2016,D3,5.1097317
63,2016,D4,6.118039
63,2016,D5,7.0105705
63,2016,D6,6.5666065
1,2017,D1,5.023411
1,2017,D2,5.572124
1,2017,D3,4.596286
1,2017,D4,5.3025317
1,2017,D5,6.7935963
1,2017,D6,6.6843457
2,2017,D1,5.189715
2,2017,D2,5.7768784
2,2017,D3,5.4277763
2,2017,D4,5.958287
2,2017,D5,6.778187
2,2017,D6,6.715803
3,2017,D1,5.394559
3,2017,D2,5.2951756
3,2017,D3,4.3235855
3,2017,D4,5.6057105
3,2017,D5,6.8075085
3,2017,D6,6.9116435
4,2017,D1,5.688063
4,2017,D2,6.134406
4,2017,D3,5.389397
4,2017,D4,6.1876054
4,2017,D5,7.039444
4,2017,D6,7.058143
5,2017,D1,5.2122383
5,2017,D2,5.8755393
5,2017,D3,5.5622587
5,2017,D4,6.534048
5,2017,D5,6.8097196
5,2017,D6,7.0029593
6,2017,D1,5.0248055
6,2017,D2,5.197022
6,2017,D3,4.5462627
6,2017,D4,5.8039093
6,2017,D5,7.0493875
6,2017,D6,6.7549973
7,2017,D1,6.091667
7,2017,D2,6.204551
7,2017,D3,5.3253155
7,2017,D4,5.6799626
7,2017,D5,7.1632524
7,2017,D6,7.0636573
8,2017,D1,5.2383294
8,2017,D2,5.2783704
8,2017,D3,4.763943
8,2017,D4,5.823544
8,2017,D5,6.9333825
8,2017,D6,6.9260154
9,2017,D1,6.037317
9,2017,D2,5.8143945
9,2017,D3,4.951405
9,2017,D4,6.1489797
9,2017,D5,7.16062
9,2017,D6,7.0558558
10,2017,D1,5.3638897
10,2017,D2,6.1902943
10,2017,D3,4.9661884
10,2017,D4,6.5603867
10,2017,D5,7.418926
10,2017,D6,6.782237
11,2017,D1,4.9884534
11,2017,D2,5.627466
11,2017,D3,5.061373
11,2017,D4,6.2497144
11,2017,D5,6.988772
11,2017,D6,6.868732
12,2017,D1,4.8571234
12,2017,D2,5.139941
12,2017,D3,4.097179
12,2017,D4,5.3236685
12,2017,D5,6.8888044
12,2017,D6,6.7898917
13,2017,D1,5.3504734
13,2017,D2,5.4559784
13,2017,D3,5.139862
13,2017,D4,6.081858
13,2017,D5,6.935006
13,2017,D6,6.6668134
14,2017,D1,5.7976966
14,2017,D2,5.820069
14,2017,D3,5.2966647
14,2017,D4,5.9776564
14,2017,D5,7.1296177
14,2017,D6,7.2426734
15,2017,D1,5.2509527
15,2017,D2,5.265073
15,2017,D3,4.6120553
15,2017,D4,5.5218587
15,2017,D5,6.9653497
15,2017,D6,7.0160146
16,2017,D1,5.2778726
16,2017,D2,5.315242
16,2017,D3,4.7917547
16,2017,D4,6.3395157
16,2017,D5,7.158129
16,2017,D6,7.002924
17,2017,D1,6.3924975
17,2017,D2,6.2935047
17,2017,D3,5.0875106
17,2017,D4,6.3357835
17,2017,D5,7.3411646
17,2017,D6,7.7538533
18,2017,D1,5.908883
18,2017,D2,5.8508005
18,2017,D3,4.8171253
18,2017,D4,6.282138
18,2017,D5,7.0307417
18,2017,D6,6.830081
19,2017,D1,6.2821693
19,2017,D2,6.417253
19,2017,D3,4.9437428
19,2017,D4,6.613861
19,2017,D5,7.1751494
19,2017,D6,7.2960234
20,2017,D1,5.216239
20,2017,D2,6.111527
20,2017,D3,5.143568
20,2017,D4,4.3623953
20,2017,D5,7.474358
20,2017,D6,7.4997406
21,2017,D1,5.8617816
21,2017,D2,5.366099
21,2017,D3,5.0929766
21,2017,D4,5.1478205
21,2017,D5,6.9310827
21,2017,D6,7.462559
22,2017,D1,6.1174583
22,2017,D2,5.9232244
22,2017,D3,5.7401834
22,2017,D4,6.2424254
22,2017,D5,7.069336
22,2017,D6,7.217283
23,2017,D1,5.96356
23,2017,D2,5.6537285
23,2017,D3,6.078688
23,2017,D4,5.833863
23,2017,D5,6.942693
23,2017,D6,7.106308
24,2017,D1,5.8115664
24,2017,D2,6.079891
24,2017,D3,6.247622
24,2017,D4,6.505349
24,2017,D5,7.4731913
24,2017,D6,7.197215
25,2017,D1,5.6921687
25,2017,D2,6.2271166
25,2017,D3,5.191188
25,2017,D4,6.098135
25,2017,D5,7.3676715
25,2017,D6,7.1717224
26,2017,D1,5.299955
26,2017,D2,5.845718
26,2017,D3,5.252438
26,2017,D4,6.5984807
26,2017,D5,7.2754526
26,2017,D6,7.0755134
27,2017,D1,5.633553
27,2017,D2,5.51083
27,2017,D3,5.0228086
27,2017,D4,5.855597
27,2017,D5,7.0499496
27,2017,D6,6.6811576
28,2017,D1,6.4058723
28,2017,D2,6.3585777
28,2017,D3,4.654139
28,2017,D4,6.5566964
28,2017,D5,7.1146245
28,2017,D6,7.10679
29,2017,D1,5.8081546
29,2017,D2,6.4712243
29,2017,D3,5.4180264
29,2017,D4,7.1504283
29,2017,D5,7.45398
29,2017,D6,7.225594
30,2017,D1,5.614871
30,2017,D2,5.920826
30,2017,D3,5.5125103
30,2017,D4,6.321844
30,2017,D5,6.8883204
30,2017,D6,7.3750973
31,2017,D1,5.177451
31,2017,D2,5.4969163
31,2017,D3,4.7392273
31,2017,D4,6.212055
31,2017,D5,7.083101
31,2017,D6,7.3232775
32,2017,D1,5.1593437
32,2017,D2,5.510844
32,2017,D3,4.7130203
32,2017,D4,6.9601817
32,2017,D5,7.4098153
32,2017,D6,7.4526577
33,2017,D1,5.967687
33,2017,D2,5.4589725
33,2017,D3,4.980875
33,2017,D4,6.730583
33,2017,D5,6.976028
33,2017,D6,6.9623823
34,2017,D1,4.938002
34,2017,D2,5.2649894
34,2017,D3,5.45475
34,2017,D4,6.6214805
34,2017,D5,7.323862
34,2017,D6,6.64982
35,2017,D1,5.512038
35,2017,D2,5.723892
35,2017,D3,5.3604717
35,2017,D4,7.1901937
35,2017,D5,7.251824
35,2017,D6,7.309239
36,2017,D1,5.0864706
36,2017,D2,5.518837
36,2017,D3,5.3034253
36,2017,D4,6.2321887
36,2017,D5,7.123087
36,2017,D6,7.0133843
37,2017,D1,5.2102385
37,2017,D2,5.4226327
37,2017,D3,4.84317
37,2017,D4,5.975087
37,2017,D5,6.8942266
37,2017,D6,7.2300334
38,2017,D1,5.0838747
38,2017,D2,5.4851584
38,2017,D3,5.1437683
38,2017,D4,6.6392865
38,2017,D5,7.3030343
38,2017,D6,7.276115
39,2017,D1,4.8564897
39,2017,D2,5.1229534
39,2017,D3,4.5644717
39,2017,D4,6.351864
39,2017,D5,7.064605
39,2017,D6,6.8817706
40,2017,D1,5.189234
40,2017,D2,5.0856133
40,2017,D3,5.4007015
40,2017,D4,5.4282017
40,2017,D5,7.111851
40,2017,D6,6.902324
41,2017,D1,5.286696
41,2017,D2,5.47423
41,2017,D3,4.2783704
41,2017,D4,5.710668
41,2017,D5,6.9934278
41,2017,D6,6.800269
42,2017,D1,5.2109456
42,2017,D2,5.169754
42,2017,D3,4.8155174
42,2017,D4,5.2028437
42,2017,D5,7.241484
42,2017,D6,7.00293
43,2017,D1,5.247921
43,2017,D2,5.60666
43,2017,D3,4.3973994
43,2017,D4,5.090811
43,2017,D5,7.1802754
43,2017,D6,7.046189
44,2017,D1,5.5804987
44,2017,D2,5.3327928
44,2017,D3,4.5118403
44,2017,D4,5.960229
44,2017,D5,6.8133774
44,2017,D6,7.0089784
45,2017,D1,5.2665358
45,2017,D2,5.928512
45,2017,D3,5.4349904
45,2017,D4,5.940689
45,2017,D5,7.548331
45,2017,D6,6.877344
46,2017,D1,4.9217024
46,2017,D2,5.59101
46,2017,D3,5.399018
46,2017,D4,6.8888426
46,2017,D5,7.38642
46,2017,D6,7.147477
47,2017,D1,4.333288
47,2017,D2,5.5402417
47,2017,D3,5.0460353
47,2017,D4,4.991746
47,2017,D5,6.9693356
47,2017,D6,6.60592
48,2017,D1,5.294135
48,2017,D2,5.6916027
48,2017,D3,5.2103925
48,2017,D4,6.346078
48,2017,D5,7.425093
48,2017,D6,6.932289
49,2017,D1,5.590673
49,2017,D2,6.3374257
49,2017,D3,5.1790395
49,2017,D4,6.7532754
49,2017,D5,7.228951
49,2017,D6,7.825727
50,2017,D1,4.6962433
50,2017,D2,5.9334536
50,2017,D3,5.1492996
50,2017,D4,5.464651
50,2017,D5,7.0400944
50,2017,D6,7.59967
51,2017,D1,5.4242687
51,2017,D2,6.177075
51,2017,D3,4.926612
51,2017,D4,7.2251186
51,2017,D5,7.2634654
51,2017,D6,7.282765
52,2017,D1,4.826642
52,2017,D2,5.21339
52,2017,D3,4.719706
52,2017,D4,6.960179
52,2017,D5,7.300766
52,2017,D6,6.618098
53,2017,D1,5.6041965
53,2017,D2,5.9927115
53,2017,D3,5.3943195
53,2017,D4,7.162267
53,2017,D5,7.692492
53,2017,D6,7.6707416
54,2017,D1,5.2732267
54,2017,D2,5.2119536
54,2017,D3,4.4253855
54,2017,D4,6.7115397
54,2017,D5,7.427856
54,2017,D6,7.2823343
55,2017,D1,4.9148474
55,2017,D2,5.4222007
55,2017,D3,5.559978
55,2017,D4,6.676583
55,2017,D5,7.303366
55,2017,D6,7.78201
56,2017,D1,5.187058
56,2017,D2,5.801688
56,2017,D3,5.3449535
56,2017,D4,6.3205686
56,2017,D5,7.5994883
56,2017,D6,7.083149
57,2017,D1,5.2445455
57,2017,D2,5.8857884
57,2017,D3,4.5562987
57,2017,D4,6.9476547
57,2017,D5,7.263467
57,2017,D6,7.6142097
58,2017,D1,5.1901116
58,2017,D2,5.2608933
58,2017,D3,4.4568653
58,2017,D4,6.2695003
58,2017,D5,7.067014
58,2017,D6,7.46866
59,2017,D1,5.555419
59,2017,D2,6.1181445
59,2017,D3,5.0401144
59,2017,D4,7.155165
59,2017,D5,6.952831
59,2017,D6,7.479682
60,2017,D1,4.548573
60,2017,D2,5.453082
60,2017,D3,5.4339657
60,2017,D4,6.61324
60,2017,D5,7.144798
60,2017,D6,6.9809933
61,2017,D1,4.8028164
61,2017,D2,4.988208
61,2017,D3,4.6567154
61,2017,D4,6.446083
61,2017,D5,7.15646
61,2017,D6,7.0535994
62,2017,D1,5.792016
62,2017,D2,6.3332014
62,2017,D3,4.9181743
62,2017,D4,6.8496947
62,2017,D5,7.4040184
62,2017,D6,7.426376
63,2017,D1,4.6476727
63,2017,D2,5.3226023
63,2017,D3,5.169138
63,2017,D4,6.2611566
63,2017,D5,7.269046
63,2017,D6,6.2804766
1,2018,D1,5.2612214
1,2018,D2,5.345124
1,2018,D3,4.81671
1,2018,D4,6.161825
1,2018,D5,7.297372
1,2018,D6,6.858574
1,2018,D7,4.56505
1,2018,D8,3.4226997
2,2018,D1,5.3646297
2,2018,D2,5.294187
2,2018,D3,5.153909
2,2018,D4,6.493711
2,2018,D5,6.954841
2,2018,D6,6.7258897
2,2018,D7,4.9154763
2,2018,D8,3.173345
3,2018,D1,5.301211
3,2018,D2,5.365598
3,2018,D3,5.045471
3,2018,D4,6.445158
3,2018,D5,7.3954134
3,2018,D6,7.0030603
3,2018,D7,4.8864822
3,2018,D8,2.920166
4,2018,D1,5.7795663
4,2018,D2,5.3748493
4,2018,D3,5.1394167
4,2018,D4,6.248112
4,2018,D5,7.3414636
4,2018,D6,7.183629
4,2018,D7,4.3696713
4,2018,D8,3.472928
5,2018,D1,5.412219
5,2018,D2,5.4480195
5,2018,D3,4.8938937
5,2018,D4,6.376172
5,2018,D5,7.3253694
5,2018,D6,7.172312
5,2018,D7,4.30349
5,2018,D8,3.441649
6,2018,D1,5.5224695
6,2018,D2,5.258777
6,2018,D3,5.018224
6,2018,D4,6.2632384
6,2018,D5,7.656323
6,2018,D6,7.1581316
6,2018,D7,4.514816
6,2018,D8,3.40396
7,2018,D1,5.8036313
7,2018,D2,5.9953556
7,2018,D3,5.601267
7,2018,D4,6.2075214
7,2018,D5,7.597583
7,2018,D6,7.029667
7,2018,D7,3.656512
7,2018,D8,3.7644742
8,2018,D1,5.5416927
8,2018,D2,5.85091
8,2018,D3,5.1637855
8,2018,D4,7.0667734
8,2018,D5,7.6616025
8,2018,D6,7.1449084
8,2018,D7,5.194946
8,2018,D8,3.4287117
9,2018,D1,5.8393574
9,2018,D2,5.761758
9,2018,D3,4.9075227
9,2018,D4,6.573548
9,2018,D5,7.7021275
9,2018,D6,7.3672204
9,2018,D7,4.8808284
9,2018,D8,3.801344
10,2018,D1,5.4616904
10,2018,D2,5.4118423
10,2018,D3,4.9466443
10,2018,D4,7.0778785
10,2018,D5,7.460539
10,2018,D6,6.86791
10,2018,D7,4.641976
10,2018,D8,2.8472629
11,2018,D1,4.9511366
11,2018,D2,5.398293
11,2018,D3,4.771644
11,2018,D4,6.4574394
11,2018,D5,7.195051
11,2018,D6,6.9583173
11,2018,D7,4.8480816
11,2018,D8,2.8111262
12,2018,D1,5.261253
12,2018,D2,5.2312846
12,2018,D3,4.869429
12,2018,D4,6.687099
12,2018,D5,7.53936
12,2018,D6,7.01059
12,2018,D7,4.7157726
12,2018,D8,3.1039598
13,2018,D1,5.304954
13,2018,D2,5.161041
13,2018,D3,5.1122394
13,2018,D4,6.5229073
13,2018,D5,7.4914684
13,2018,D6,6.9532123
13,2018,D7,4.492702
13,2018,D8,2.7409463
14,2018,D1,5.875386
14,2018,D2,5.4192333
14,2018,D3,4.8547587
14,2018,D4,6.1347795
14,2018,D5,7.3205404
14,2018,D6,7.3127437
14,2018,D7,3.8900764
14,2018,D8,3.6572683
15,2018,D1,5.215618
15,2018,D2,5.0868897
15,2018,D3,4.611254
15,2018,D4,6.0759053
15,2018,D5,7.4994454
15,2018,D6,6.9270844
15,2018,D7,3.5837457
15,2018,D8,3.3195248
16,2018,D1,5.960288
16,2018,D2,5.1591525
16,2018,D3,5.0539336
16,2018,D4,7.0642276
16,2018,D5,7.463074
16,2018,D6,6.915986
16,2018,D7,4.0827556
16,2018,D8,3.3676116
17,2018,D1,5.6471734
17,2018,D2,5.515112
17,2018,D3,5.151428
17,2018,D4,6.6215405
17,2018,D5,7.3558803
17,2018,D6,7.361326
17,2018,D7,4.498277
17,2018,D8,3.5865848
18,2018,D1,5.855681
18,2018,D3,5.104842
18,2018,D5,7.9470267
18,2018,D6,7.4371033
18,2018,D7,5.9338593
18,2018,D8,3.704681
19,2018,D1,5.8282595
19,2018,D2,5.3434095
19,2018,D3,4.7164474
19,2018,D4,6.2252855
19,2018,D5,7.257165
19,2018,D6,7.169497
19,2018,D7,4.1951585
19,2018,D8,3.0221112
20,2018,D1,5.4423413
20,2018,D2,5.0833945
20,2018,D3,4.8713813
20,2018,D4,5.516775
20,2018,D5,7.4028535
20,2018,D6,7.135508
20,2018,D7,3.6964667
20,2018,D8,3.6517317
21,2018,D1,5.6526423
21,2018,D2,4.966155
21,2018,D3,4.935389
21,2018,D4,6.5336914
21,2018,D5,7.354039
21,2018,D6,7.339763
21,2018,D7,3.5364537
21,2018,D8,3.2623763
22,2018,D1,6.1640124
22,2018,D2,5.7352786
22,2018,D3,4.959736
22,2018,D4,6.493348
22,2018,D5,7.2838254
22,2018,D6,7.2235928
22,2018,D7,4.21657
22,2018,D8,3.045876
23,2018,D1,5.5136604
23,2018,D2,5.353643
23,2018,D3,4.83462
23,2018,D4,5.983913
23,2018,D5,7.5892944
23,2018,D6,7.530685
23,2018,D7,3.5901902
23,2018,D8,3.1436322
24,2018,D1,5.4011564
24,2018,D2,5.631327
24,2018,D3,4.738866
24,2018,D4,6.578161
24,2018,D5,7.4897738
24,2018,D6,7.445677
24,2018,D7,4.466456
24,2018,D8,2.8769922
25,2018,D1,5.4699554
25,2018,D2,5.552429
25,2018,D3,5.093444
25,2018,D4,6.9356384
25,2018,D5,7.568575
25,2018,D6,7.348954
25,2018,D7,4.6262784
25,2018,D8,3.2122903
26,2018,D1,5.572219
26,2018,D2,5.7021646
26,2018,D3,5.315747
26,2018,D4,6.3567877
26,2018,D5,7.4936395
26,2018,D6,7.1734505
26,2018,D7,4.6182957
26,2018,D8,3.4546044
27,2018,D1,5.9849777
27,2018,D2,5.673759
27,2018,D3,5.4773574
27,2018,D4,6.5267987
27,2018,D5,7.5275984
27,2018,D6,7.2006164
27,2018,D7,4.4785166
27,2018,D8,3.7027369
28,2018,D1,5.9489694
28,2018,D2,5.6756887
28,2018,D3,5.5406103
28,2018,D4,6.6013007
28,2018,D5,7.625574
28,2018,D6,6.966876
28,2018,D7,4.3890533
28,2018,D8,3.3226278
29,2018,D1,5.5649943
29,2018,D2,5.706756
29,2018,D3,5.5666184
29,2018,D4,6.7940664
29,2018,D5,7.6490245
29,2018,D6,7.279707
29,2018,D7,4.7584295
29,2018,D8,2.9532716
30,2018,D1,5.6166453
30,2018,D2,5.5251265
30,2018,D3,5.505624
30,2018,D4,7.3695393
30,2018,D5,7.1946535
30,2018,D6,7.0617146
30,2018,D7,4.7619214
30,2018,D8,3.0482082
31,2018,D1,4.8522243
31,2018,D2,5.3997936
31,2018,D3,4.3841925
31,2018,D4,6.7560205
31,2018,D5,7.3711715
31,2018,D6,7.0012445
31,2018,D7,4.7884784
31,2018,D8,2.651918
32,2018,D1,5.132694
32,2018,D2,5.653581
32,2018,D3,4.551835
32,2018,D4,6.510013
32,2018,D5,7.494908
32,2018,D6,7.676857
32,2018,D7,4.103612
32,2018,D8,4.237659
33,2018,D1,5.271428
33,2018,D2,5.049155
33,2018,D3,4.988571
33,2018,D4,6.6409926
33,2018,D5,7.015795
33,2018,D6,7.0223627
33,2018,D7,4.681519
33,2018,D8,2.4653041
34,2018,D1,5.3661017
34,2018,D2,4.818913
34,2018,D3,5.024954
34,2018,D4,6.0792913
34,2018,D5,7.0476274
34,2018,D6,6.7190123
34,2018,D7,4.343534
34,2018,D8,1.9329165
35,2018,D1,4.8711963
35,2018,D2,4.8332014
35,2018,D3,4.518644
35,2018,D4,6.2339783
35,2018,D5,6.8980217
35,2018,D6,6.935574
35,2018,D7,4.018246
35,2018,D8,2.733485
36,2018,D1,4.8040733
36,2018,D2,4.9341483
36,2018,D3,4.9536524
36,2018,D4,6.5602417
36,2018,D5,7.1370206
36,2018,D6,6.9484525
36,2018,D7,4.933311
36,2018,D8,2.1572478
37,2018,D1,4.40926
37,2018,D2,4.5930595
37,2018,D3,4.7045617
37,2018,D4,6.486958
37,2018,D5,7.287897
37,2018,D6,7.4839497
37,2018,D7,4.4291015
37,2018,D8,2.7763786
38,2018,D1,5.3887167
38,2018,D2,5.3623505
38,2018,D3,5.01648
38,2018,D4,6.9124947
38,2018,D5,7.526826
38,2018,D6,7.6751633
38,2018,D7,4.8714085
38,2018,D8,2.6684034
39,2018,D1,5.0531187
39,2018,D2,4.6362033
39,2018,D3,4.4818635
39,2018,D4,6.489845
39,2018,D5,7.3736024
39,2018,D6,6.8718596
39,2018,D7,4.0719886
39,2018,D8,2.6260457
40,2018,D1,5.9416466
40,2018,D2,5.257798
40,2018,D3,4.9549127
40,2018,D4,6.0331044
40,2018,D5,7.2527494
40,2018,D6,6.7416797
40,2018,D7,3.9787755
40,2018,D8,3.0614696
41,2018,D1,5.135182
41,2018,D2,5.1950984
41,2018,D3,4.914514
41,2018,D4,6.3529105
41,2018,D5,7.1391964
41,2018,D6,6.721133
41,2018,D7,4.196465
41,2018,D8,3.292768
42,2018,D1,4.983944
42,2018,D2,5.104677
42,2018,D3,4.9816875
42,2018,D4,5.812615
42,2018,D5,7.343358
42,2018,D6,6.975039
42,2018,D7,4.0568767
42,2018,D8,3.068577
43,2018,D1,5.540057
43,2018,D2,5.528627
43,2018,D3,5.326787
43,2018,D4,6.6836963
43,2018,D5,7.391334
43,2018,D6,6.5805817
43,2018,D7,4.3573375
43,2018,D8,3.1791885
44,2018,D1,5.8363023
44,2018,D2,5.036633
44,2018,D3,5.1400194
44,2018,D4,6.2475705
44,2018,D5,6.9133224
44,2018,D6,6.8270345
44,2018,D7,3.8476717
44,2018,D8,3.0296078
45,2018,D1,5.8579693
45,2018,D2,5.3775945
45,2018,D3,5.220641
45,2018,D4,6.2988358
45,2018,D5,7.419936
45,2018,D6,6.716058
45,2018,D7,4.0329304
45,2018,D8,3.4803953
46,2018,D1,4.8815446
46,2018,D2,4.790761
46,2018,D3,4.7561316
46,2018,D4,7.244371
46,2018,D5,7.5103374
46,2018,D6,7.012757
46,2018,D7,4.937291
46,2018,D8,2.4504466
47,2018,D1,5.2771907
47,2018,D2,5.2321506
47,2018,D3,4.86449
47,2018,D4,6.816759
47,2018,D5,7.43725
47,2018,D6,6.576927
47,2018,D7,4.215905
47,2018,D8,3.0768712
48,2018,D1,5.3148894
48,2018,D2,4.875576
48,2018,D3,4.9839873
48,2018,D4,6.2827144
48,2018,D5,7.373606
48,2018,D6,6.806549
48,2018,D7,4.2611995
48,2018,D8,3.189402
49,2018,D1,5.150294
49,2018,D2,5.6262784
49,2018,D3,5.2029724
49,2018,D4,6.2511163
49,2018,D5,7.361154
49,2018,D6,7.290636
49,2018,D7,4.217911
49,2018,D8,3.19465
50,2018,D1,4.8357644
50,2018,D2,5.2285542
50,2018,D3,4.6568923
50,2018,D4,5.94626
50,2018,D5,7.1433673
50,2018,D6,6.9310093
50,2018,D7,3.672358
50,2018,D8,3.9867954
51,2018,D1,5.1803474
51,2018,D2,5.1101003
51,2018,D3,4.7119064
51,2018,D4,6.9047866
51,2018,D5,7.137914
51,2018,D6,7.12453
51,2018,D7,4.628319
51,2018,D8,2.793777
52,2018,D1,4.9555583
52,2018,D2,4.80324
52,2018,D3,4.314774
52,2018,D4,7.0905843
52,2018,D5,7.2107058
52,2018,D6,6.822501
52,2018,D7,4.8032503
52,2018,D8,2.1006835
53,2018,D1,5.210022
53,2018,D2,5.4954123
53,2018,D3,5.195479
53,2018,D4,7.60922
53,2018,D5,7.7422132
53,2018,D6,7.3094583
53,2018,D7,5.4090257
53,2018,D8,3.0793319
54,2018,D1,4.4739203
54,2018,D2,4.6518965
54,2018,D3,4.748123
54,2018,D4,6.8383055
54,2018,D5,7.7723317
54,2018,D6,7.061988
54,2018,D7,4.8293247
54,2018,D8,2.6829042
55,2018,D1,4.453776
55,2018,D2,5.0172243
55,2018,D3,4.69817
55,2018,D4,7.0104523
55,2018,D5,7.480531
55,2018,D6,7.323572
55,2018,D7,5.7500916
55,2018,D8,2.9164426
56,2018,D1,5.428639
56,2018,D3,4.988615
56,2018,D5,7.5534015
56,2018,D6,7.358961
56,2018,D7,6.7407575
56,2018,D8,2.7931514
57,2018,D1,4.5598207
57,2018,D2,5.147236
57,2018,D3,4.720243
57,2018,D4,6.932882
57,2018,D5,7.3311796
57,2018,D6,7.492236
57,2018,D7,5.6691055
57,2018,D8,2.5775774
58,2018,D1,4.6669364
58,2018,D2,4.8661394
58,2018,D3,4.6530433
58,2018,D4,6.3463616
58,2018,D5,7.597168
58,2018,D6,6.881971
58,2018,D7,4.990159
58,2018,D8,2.7697268
59,2018,D1,5.034967
59,2018,D2,5.5293303
59,2018,D3,4.811058
59,2018,D4,6.9845185
59,2018,D5,7.558934
59,2018,D6,7.4040966
59,2018,D7,5.8299284
59,2018,D8,2.9079435
60,2018,D1,4.519514
60,2018,D2,4.548412
60,2018,D3,4.8366737
60,2018,D4,6.2124853
60,2018,D5,7.2819915
60,2018,D6,6.951975
60,2018,D7,5.6366854
60,2018,D8,2.0677454
61,2018,D1,4.899234
61,2018,D2,5.022701
61,2018,D3,4.832991
61,2018,D4,6.7953577
61,2018,D5,7.4415507
61,2018,D6,7.0330615
61,2018,D7,5.0155597
61,2018,D8,2.3332195
62,2018,D1,4.799016
62,2018,D2,4.659213
62,2018,D3,4.8402057
62,2018,D4,6.298947
62,2018,D5,7.39956
62,2018,D6,7.2724876
62,2018,D7,4.5778346
62,2018,D8,2.3989158
63,2018,D1,5.402183
63,2018,D2,5.0682898
63,2018,D3,5.1297274
63,2018,D4,6.7256694
63,2018,D5,7.5235863
63,2018,D6,6.7909656
63,2018,D7,5.094355
63,2018,D8,3.0740888
1,2019,D1,5.231886
1,2019,D2,5.4201975
1,2019,D3,4.7369413
1,2019,D4,6.050859
1,2019,D5,7.4015427
1,2019,D6,7.1155553
1,2019,D7,3.7877553
1,2019,D8,2.6738229
2,2019,D1,4.78691
2,2019,D2,5.6003575
2,2019,D3,5.1605163
2,2019,D4,6.5753403
2,2019,D5,7.240128
2,2019,D6,6.87104
2,2019,D7,4.5624933
2,2019,D8,4.0155606
3,2019,D1,5.2390914
3,2019,D2,5.6339645
3,2019,D3,4.911627
3,2019,D4,6.8000374
3,2019,D5,7.33935
